gp_nr,mp_id,zpb,anlage,pv_label,label_source,pv_commissioning_date,has_meter,has_blank_pv_row,n_gigi_rows,pv_kwp,plz,ort,kanton
218239,134851,,,1.0,silver_feedin,,True,,,,5306,,
218349,108943,,,1.0,silver_feedin,,True,,,,5312,,
218473,80723,,,1.0,silver_feedin,,True,,,,5745,,
218474,81888,,,1.0,silver_feedin,,True,,,,5105,,
218533,95130,,,1.0,silver_feedin,,True,,,,5304,,
218580,147355,,,1.0,silver_feedin,,True,,,,4813,,
218594,157652,,,1.0,silver_feedin,,True,,,,5707,,
218626,47659,,,1.0,silver_feedin,,True,,,,5330,,
218672,131783,,,1.0,silver_feedin,,True,,,,5106,,
218766,72722,,,1.0,silver_feedin,,True,,,,5074,,
219028,158264,,,1.0,silver_feedin,,True,,,,5312,,
219093,150701,,,1.0,silver_feedin,,True,,,,5108,,
219098,124355,,,1.0,silver_feedin,,True,,,,5622,,
219192,156303,,,1.0,silver_feedin,,True,,,,4322,,
219290,59117,,,1.0,silver_feedin,,True,,,,5745,,
219352,158816,,,1.0,silver_feedin,,True,,,,5332,,
219354,88657,,,1.0,silver_feedin,,True,,,,5745,,
219373,158180,,,1.0,silver_feedin,,True,,,,5312,,
219472,127818,,,1.0,silver_feedin,,True,,,,4317,,
219517,152746,,,1.0,silver_feedin,,True,,,,4324,,
219544,119697,,,1.0,silver_feedin,,True,,,,5304,,
219654,78099,,,1.0,silver_feedin,,True,,,,5443,,
219746,147957,,,1.0,silver_feedin,,True,,,,5452,,
219747,147956,,,1.0,silver_feedin,,True,,,,5452,,
219791,147369,,,1.0,silver_feedin,,True,,,,5726,,
219864,81099,,,1.0,silver_feedin,,True,,,,5733,,
219971,142520,,,1.0,silver_feedin,,True,,,,4325,,
220082,97665,,,1.0,silver_feedin,,True,,,,4310,,
220087,114661,,,1.0,silver_feedin,,True,,,,5522,,
220155,121329,,,1.0,silver_feedin,,True,,,,4310,,
220189,136041,,,1.0,silver_feedin,,True,,,,5707,,
220199,161082,,,1.0,silver_feedin,,True,,,,4323,,
220248,163851,,,1.0,silver_feedin,,True,,,,4333,,
220250,117257,,,1.0,silver_feedin,,True,,,,5072,,
220300,159362,,,1.0,silver_feedin,,True,,,,5506,,
220641,148067,,,1.0,silver_feedin,,True,,,,5306,,
220708,167210,,,1.0,silver_feedin,,True,,,,5070,,
220733,112172,,,1.0,silver_feedin,,True,,,,5237,,
220749,134723,,,1.0,silver_feedin,,True,,,,5107,,
220801,97166,,,1.0,silver_feedin,,True,,,,5706,,
220803,102425,,,1.0,silver_feedin,,True,,,,5105,,
220949,148487,,,1.0,silver_feedin,,True,,,,5607,,
221001,109277,,,1.0,silver_feedin,,True,,,,5726,,
221024,72558,,,1.0,silver_feedin,,True,,,,5105,,
221181,120792,,,1.0,silver_feedin,,True,,,,5745,,
221192,107555,,,1.0,silver_feedin,,True,,,,5078,,
221281,130561,,,1.0,silver_feedin,,True,,,,5727,,
221336,37516,,,1.0,silver_feedin,,True,,,,5745,,
221338,144746,,,1.0,silver_feedin,,True,,,,4310,,
221446,158972,,,1.0,silver_feedin,,True,,,,5028,,
221503,53337,,,1.0,silver_feedin,,True,,,,5330,,
221561,157723,,,1.0,silver_feedin,,True,,,,4324,,
221580,64567,,,1.0,silver_feedin,,True,,,,8962,,
221640,137424,,,1.0,silver_feedin,,True,,,,5314,,
221676,57472,,,1.0,silver_feedin,,True,,,,5727,,
221702,166940,,,1.0,silver_feedin,,True,,,,5505,,
221788,140455,,,1.0,silver_feedin,,True,,,,4813,,
221828,163176,,,1.0,silver_feedin,,True,,,,4333,,
221852,109235,,,1.0,silver_feedin,,True,,,,5324,,
221958,95239,,,1.0,silver_feedin,,True,,,,5426,,
221967,126212,,,1.0,silver_feedin,,True,,,,5027,,
221969,159924,,,1.0,silver_feedin,,True,,,,5605,,
221998,130154,,,1.0,silver_feedin,,True,,,,5725,,
222228,159278,,,1.0,silver_feedin,,True,,,,5445,,
222230,140457,,,1.0,silver_feedin,,True,,,,4813,,
222278,158919,,,1.0,silver_feedin,,True,,,,5504,,
222324,47662,,,1.0,silver_feedin,,True,,,,5330,,
222341,91689,,,1.0,silver_feedin,,True,,,,5745,,
222380,141496,,,1.0,silver_feedin,,True,,,,5707,,
222465,101288,,,1.0,silver_feedin,,True,,,,5443,,
222511,143859,,,1.0,silver_feedin,,True,,,,4313,,
222527,84581,,,1.0,silver_feedin,,True,,,,5046,,
222554,159194,,,1.0,silver_feedin,,True,,,,5607,,
222592,96105,,,1.0,silver_feedin,,True,,,,5452,,
222604,84639,,,1.0,silver_feedin,,True,,,,5619,,
222704,152140,,,1.0,silver_feedin,,True,,,,5313,,
222736,85206,,,1.0,silver_feedin,,True,,,,5046,,
222778,86693,,,1.0,silver_feedin,,True,,,,5113,,
222784,88781,,,1.0,silver_feedin,,True,,,,4310,,
222807,146621,,,1.0,silver_feedin,,True,,,,5306,,
222847,154147,,,1.0,silver_feedin,,True,,,,5105,,
222946,126265,,,1.0,silver_feedin,,True,,,,4313,,
223021,166944,,,1.0,silver_feedin,,True,,,,5072,,
223048,156850,,,1.0,silver_feedin,,True,,,,5235,,
223063,158229,,,1.0,silver_feedin,,True,,,,4325,,
223075,37458,,,1.0,silver_feedin,,True,,,,5745,,
223125,88325,,,1.0,silver_feedin,,True,,,,5608,,
223172,122632,,,1.0,silver_feedin,,True,,,,4303,,
223270,131831,,,1.0,silver_feedin,,True,,,,4813,,
223298,86925,,,1.0,silver_feedin,,True,,,,5074,,
223316,120955,,,1.0,silver_feedin,,True,,,,5726,,
223488,149514,,,1.0,silver_feedin,,True,,,,5332,,
223779,162624,,,1.0,silver_feedin,,True,,,,5705,,
223787,3723,,,1.0,silver_feedin,,True,,,,4805,,
223824,112015,,,1.0,silver_feedin,,True,,,,5225,,
223864,164095,,,1.0,silver_feedin,,True,,,,5107,,
223927,121287,,,1.0,silver_feedin,,True,,,,4322,,
224105,122327,,,1.0,silver_feedin,,True,,,,4310,,
224109,124201,,,1.0,silver_feedin,,True,,,,5707,,
224141,157184,,,1.0,silver_feedin,,True,,,,4317,,
224216,126174,,,1.0,silver_feedin,,True,,,,5312,,
224249,144726,,,1.0,silver_feedin,,True,,,,5607,,
224266,162550,,,1.0,silver_feedin,,True,,,,5614,,
224284,161483,,,1.0,silver_feedin,,True,,,,4315,,
224306,92887,,,1.0,silver_feedin,,True,,,,5727,,
224349,94157,,,1.0,silver_feedin,,True,,,,5304,,
224351,158224,,,1.0,silver_feedin,,True,,,,4310,,
224368,155061,,,1.0,silver_feedin,,True,,,,4324,,
224446,152090,,,1.0,silver_feedin,,True,,,,5607,,
224662,169746,,,1.0,silver_feedin,,True,,,,5236,,
224792,26846,,,1.0,silver_feedin,,True,,,,5726,,
224830,98243,,,1.0,silver_feedin,,True,,,,5745,,
224867,167221,,,1.0,silver_feedin,,True,,,,5614,,
224877,125723,,,1.0,silver_feedin,,True,,,,5108,,
224880,140423,,,1.0,silver_feedin,,True,,,,5707,,
224929,112756,,,1.0,silver_feedin,,True,,,,5622,,
225139,110140,,,1.0,silver_feedin,,True,,,,5105,,
225261,109717,,,1.0,silver_feedin,,True,,,,5107,,
225325,136582,,,1.0,silver_feedin,,True,,,,5426,,
225326,145283,,,1.0,silver_feedin,,True,,,,5620,,
225370,137627,,,1.0,silver_feedin,,True,,,,5707,,
225436,93863,,,1.0,silver_feedin,,True,,,,5426,,
225448,160140,,,1.0,silver_feedin,,True,,,,5028,,
225470,103552,,,1.0,silver_feedin,,True,,,,5706,,
225480,95395,,,1.0,silver_feedin,,True,,,,5304,,
225560,66537,,,1.0,silver_feedin,,True,,,,5046,,
225735,164092,,,1.0,silver_feedin,,True,,,,4813,,
225783,144065,,,1.0,silver_feedin,,True,,,,5312,,
226027,157008,,,1.0,silver_feedin,,True,,,,5312,,
226071,138148,,,1.0,silver_feedin,,True,,,,4303,,
226114,135546,,,1.0,silver_feedin,,True,,,,5107,,
226359,100883,,,1.0,silver_feedin,,True,,,,5078,,
226590,91871,,,1.0,silver_feedin,,True,,,,4805,,
226650,168018,,,1.0,silver_feedin,,True,,,,5306,,
226685,137287,,,1.0,silver_feedin,,True,,,,4317,,
226786,131867,,,1.0,silver_feedin,,True,,,,5244,,
226788,86980,,,1.0,silver_feedin,,True,,,,5608,,
226877,89093,,,1.0,silver_feedin,,True,,,,5706,,
226939,144477,,,1.0,silver_feedin,,True,,,,5522,,
226962,117618,,,1.0,silver_feedin,,True,,,,5304,,
226964,120944,,,1.0,silver_feedin,,True,,,,5727,,
226984,126145,,,1.0,silver_feedin,,True,,,,5620,,
226991,116336,,,1.0,silver_feedin,,True,,,,5324,,
227046,162529,,,1.0,silver_feedin,,True,,,,4333,,
227060,130175,,,1.0,silver_feedin,,True,,,,5504,,
227346,72559,,,1.0,silver_feedin,,True,,,,5105,,
227500,159958,,,1.0,silver_feedin,,True,,,,5620,,
227505,109193,,,1.0,silver_feedin,,True,,,,5237,,
227573,155877,,,1.0,silver_feedin,,True,,,,4325,,
227574,154845,,,1.0,silver_feedin,,True,,,,4325,,
227699,104932,,,1.0,silver_feedin,,True,,,,5074,,
227757,130893,,,1.0,silver_feedin,,True,,,,5225,,
227818,114639,,,1.0,silver_feedin,,True,,,,5504,,
227825,131271,,,1.0,silver_feedin,,True,,,,4316,,
227839,51142,,,1.0,silver_feedin,,True,,,,5745,,
228061,90302,,,1.0,silver_feedin,,True,,,,5452,,
228093,38428,,,1.0,silver_feedin,,True,,,,5105,,
228288,169073,,,1.0,silver_feedin,,True,,,,5322,,
228308,134547,,,1.0,silver_feedin,,True,,,,5707,,
228353,90126,,,1.0,silver_feedin,,True,,,,5332,,
228374,154762,,,1.0,silver_feedin,,True,,,,4313,,
228447,160438,,,1.0,silver_feedin,,True,,,,5106,,
228470,108934,,,1.0,silver_feedin,,True,,,,5225,,
228586,105101,,,1.0,silver_feedin,,True,,,,5522,,
228609,131300,,,1.0,silver_feedin,,True,,,,5107,,
228658,163792,,,1.0,silver_feedin,,True,,,,4312,,
228711,85103,,,1.0,silver_feedin,,True,,,,5733,,
228794,131877,,,1.0,silver_feedin,,True,,,,5607,,
228795,131878,,,1.0,silver_feedin,,True,,,,5607,,
228801,139660,,,1.0,silver_feedin,,True,,,,5225,,
228821,152748,,,1.0,silver_feedin,,True,,,,5745,,
228865,101513,,,1.0,silver_feedin,,True,,,,5225,,
229008,118153,,,1.0,silver_feedin,,True,,,,5506,,
229009,104788,,,1.0,silver_feedin,,True,,,,5506,,
229086,96994,,,1.0,silver_feedin,,True,,,,5313,,
229201,138393,,,1.0,silver_feedin,,True,,,,5105,,
229291,123434,,,1.0,silver_feedin,,True,,,,5313,,
229305,141010,,,1.0,silver_feedin,,True,,,,5607,,
229335,125792,,,1.0,silver_feedin,,True,,,,5027,,
229343,123260,,,1.0,silver_feedin,,True,,,,5505,,
229386,132056,,,1.0,silver_feedin,,True,,,,5235,,
229418,154662,,,1.0,silver_feedin,,True,,,,5506,,
229472,126211,,,1.0,silver_feedin,,True,,,,5027,,
229477,124352,,,1.0,silver_feedin,,True,,,,5726,,
229507,64147,,,1.0,silver_feedin,,True,,,,8962,,
229600,130562,,,1.0,silver_feedin,,True,,,,5107,,
229608,114068,,,1.0,silver_feedin,,True,,,,5506,,
229616,142513,,,1.0,silver_feedin,,True,,,,4324,,
229626,165390,,,1.0,silver_feedin,,True,,,,4813,,
229631,158855,,,1.0,silver_feedin,,True,,,,5707,,
229725,121377,,,1.0,silver_feedin,,True,,,,5330,,
229726,144381,,,1.0,silver_feedin,,True,,,,5607,,
229816,152774,,,1.0,silver_feedin,,True,,,,4313,,
229885,96568,,,1.0,silver_feedin,,True,,,,5745,,
230004,139871,,,1.0,silver_feedin,,True,,,,5426,,
230103,164370,,,1.0,silver_feedin,,True,,,,5105,,
230130,141738,,,1.0,silver_feedin,,True,,,,5726,,
230178,118595,,,1.0,silver_feedin,,True,,,,4310,,
230281,57554,,,1.0,silver_feedin,,True,,,,5619,,
230330,167007,,,1.0,silver_feedin,,True,,,,5615,,
230332,122600,,,1.0,silver_feedin,,True,,,,4303,,
230355,169665,,,1.0,silver_feedin,,True,,,,5425,,
230374,172274,,,1.0,silver_feedin,,True,,,,5425,,
230386,170622,,,1.0,silver_feedin,,True,,,,5425,,
230412,170625,,,1.0,silver_feedin,,True,,,,5425,,
230425,164737,,,1.0,silver_feedin,,True,,,,5425,,
230455,169301,,,1.0,silver_feedin,,True,,,,5425,,
230470,163548,,,1.0,silver_feedin,,True,,,,5425,,
230494,164741,,,1.0,silver_feedin,,True,,,,5425,,
230498,166413,,,1.0,silver_feedin,,True,,,,5425,,
230508,161462,,,1.0,silver_feedin,,True,,,,5425,,
230550,164740,,,1.0,silver_feedin,,True,,,,5425,,
230600,170624,,,1.0,silver_feedin,,True,,,,5425,,
230609,163253,,,1.0,silver_feedin,,True,,,,5425,,
230631,163890,,,1.0,silver_feedin,,True,,,,5425,,
230633,170641,,,1.0,silver_feedin,,True,,,,5425,,
230732,170685,,,1.0,silver_feedin,,True,,,,5425,,
230736,169673,,,1.0,silver_feedin,,True,,,,5425,,
230739,164970,,,1.0,silver_feedin,,True,,,,5425,,
230780,172288,,,1.0,silver_feedin,,True,,,,5425,,
230789,163892,,,1.0,silver_feedin,,True,,,,5425,,
230797,164738,,,1.0,silver_feedin,,True,,,,5425,,
230821,172287,,,1.0,silver_feedin,,True,,,,5425,,
230827,161463,,,1.0,silver_feedin,,True,,,,5425,,
230828,170626,,,1.0,silver_feedin,,True,,,,5425,,
230878,170620,,,1.0,silver_feedin,,True,,,,5425,,
230879,167081,,,1.0,silver_feedin,,True,,,,5425,,
230889,161461,,,1.0,silver_feedin,,True,,,,5425,,
230901,170602,,,1.0,silver_feedin,,True,,,,5425,,
230920,170601,,,1.0,silver_feedin,,True,,,,5425,,
230959,170683,,,1.0,silver_feedin,,True,,,,5425,,
230974,163252,,,1.0,silver_feedin,,True,,,,5425,,
230988,169670,,,1.0,silver_feedin,,True,,,,5425,,
231007,167076,,,1.0,silver_feedin,,True,,,,5425,,
231084,129585,,,1.0,silver_feedin,,True,,,,5105,,
231098,58978,,,1.0,silver_feedin,,True,,,,5106,,
231176,123382,,,1.0,silver_feedin,,True,,,,5027,,
231192,125670,,,1.0,silver_feedin,,True,,,,5105,,
231303,161240,,,1.0,silver_feedin,,True,,,,5724,,
231786,132521,,,1.0,silver_feedin,,True,,,,5727,,
231910,131934,,,1.0,silver_feedin,,True,,,,5467,,
231912,119234,,,1.0,silver_feedin,,True,,,,5106,,
231944,149533,,,1.0,silver_feedin,,True,,,,5707,,
231962,122124,,,1.0,silver_feedin,,True,,,,5452,,
231979,131836,,,1.0,silver_feedin,,True,,,,5027,,
232003,112220,,,1.0,silver_feedin,,True,,,,5106,,
232038,131802,,,1.0,silver_feedin,,True,,,,5733,,
232279,100239,,,1.0,silver_feedin,,True,,,,5622,,
232464,143447,,,1.0,silver_feedin,,True,,,,5620,,
232471,104105,,,1.0,silver_feedin,,True,,,,5078,,
232528,130937,,,1.0,silver_feedin,,True,,,,5027,,
232541,149166,,,1.0,silver_feedin,,True,,,,5707,,
232574,104106,,,1.0,silver_feedin,,True,,,,5078,,
232577,166439,,,1.0,silver_feedin,,True,,,,5425,,
232726,160536,,,1.0,silver_feedin,,True,,,,4312,,
232890,148215,,,1.0,silver_feedin,,True,,,,5607,,
232923,116786,,,1.0,silver_feedin,,True,,,,5443,,
232931,50227,,,1.0,silver_feedin,,True,,,,5745,,
232975,160495,,,1.0,silver_feedin,,True,,,,5312,,
233099,159020,,,1.0,silver_feedin,,True,,,,8962,,
233120,169070,,,1.0,silver_feedin,,True,,,,5322,,
233330,159980,,,1.0,silver_feedin,,True,,,,5075,,
233389,161276,,,1.0,silver_feedin,,True,,,,5324,,
233398,82803,,,1.0,silver_feedin,,True,,,,4310,,
233469,167788,,,1.0,silver_feedin,,True,,,,5724,,
233480,153104,,,1.0,silver_feedin,,True,,,,5724,,
233492,169612,,,1.0,silver_feedin,,True,,,,5724,,
233702,164613,,,1.0,silver_feedin,,True,,,,5724,,
233712,169605,,,1.0,silver_feedin,,True,,,,5724,,
233730,155204,,,1.0,silver_feedin,,True,,,,5724,,
233736,164610,,,1.0,silver_feedin,,True,,,,5724,,
233742,165695,,,1.0,silver_feedin,,True,,,,5724,,
233751,144500,,,1.0,silver_feedin,,True,,,,5724,,
233754,166519,,,1.0,silver_feedin,,True,,,,5724,,
233774,168681,,,1.0,silver_feedin,,True,,,,5724,,
233784,146787,,,1.0,silver_feedin,,True,,,,5724,,
233798,166735,,,1.0,silver_feedin,,True,,,,5724,,
233804,166730,,,1.0,silver_feedin,,True,,,,5724,,
233806,164611,,,1.0,silver_feedin,,True,,,,5724,,
233807,153106,,,1.0,silver_feedin,,True,,,,5724,,
233814,148033,,,1.0,silver_feedin,,True,,,,5724,,
233817,167273,,,1.0,silver_feedin,,True,,,,5724,,
233821,164608,,,1.0,silver_feedin,,True,,,,5724,,
233823,165719,,,1.0,silver_feedin,,True,,,,5724,,
233826,153105,,,1.0,silver_feedin,,True,,,,5724,,
233832,164616,,,1.0,silver_feedin,,True,,,,5724,,
233833,165214,,,1.0,silver_feedin,,True,,,,5724,,
233837,161238,,,1.0,silver_feedin,,True,,,,5724,,
233846,168330,,,1.0,silver_feedin,,True,,,,5724,,
233849,168395,,,1.0,silver_feedin,,True,,,,5724,,
233850,152722,,,1.0,silver_feedin,,True,,,,5724,,
233851,164614,,,1.0,silver_feedin,,True,,,,5724,,
233852,172178,,,1.0,silver_feedin,,True,,,,5724,,
233855,155203,,,1.0,silver_feedin,,True,,,,5724,,
233858,168680,,,1.0,silver_feedin,,True,,,,5724,,
233859,167787,,,1.0,silver_feedin,,True,,,,5724,,
233860,167543,,,1.0,silver_feedin,,True,,,,5724,,
233869,167883,,,1.0,silver_feedin,,True,,,,5724,,
233873,169503,,,1.0,silver_feedin,,True,,,,5724,,
233883,168672,,,1.0,silver_feedin,,True,,,,5724,,
233888,165577,,,1.0,silver_feedin,,True,,,,5724,,
233920,167257,,,1.0,silver_feedin,,True,,,,5724,,
233927,169726,,,1.0,silver_feedin,,True,,,,5724,,
233935,168558,,,1.0,silver_feedin,,True,,,,5724,,
233951,154313,,,1.0,silver_feedin,,True,,,,5724,,
233954,165678,,,1.0,silver_feedin,,True,,,,5724,,
233960,167267,,,1.0,silver_feedin,,True,,,,5724,,
233961,168002,,,1.0,silver_feedin,,True,,,,5724,,
233963,172177,,,1.0,silver_feedin,,True,,,,5724,,
233982,164612,,,1.0,silver_feedin,,True,,,,5724,,
233986,154155,,,1.0,silver_feedin,,True,,,,5724,,
233988,164609,,,1.0,silver_feedin,,True,,,,5724,,
234003,164615,,,1.0,silver_feedin,,True,,,,5724,,
234016,165704,,,1.0,silver_feedin,,True,,,,5724,,
234028,167262,,,1.0,silver_feedin,,True,,,,5724,,
234043,148032,,,1.0,silver_feedin,,True,,,,5724,,
234045,165709,,,1.0,silver_feedin,,True,,,,5724,,
234067,152723,,,1.0,silver_feedin,,True,,,,5724,,
234068,148031,,,1.0,silver_feedin,,True,,,,5724,,
234070,165127,,,1.0,silver_feedin,,True,,,,5724,,
234076,157580,,,1.0,silver_feedin,,True,,,,5724,,
234086,159407,,,1.0,silver_feedin,,True,,,,5724,,
234098,146786,,,1.0,silver_feedin,,True,,,,5724,,
234100,151609,,,1.0,silver_feedin,,True,,,,5724,,
234393,10428,,,1.0,silver_feedin,,True,,,,5046,,
234438,79409,,,1.0,silver_feedin,,True,,,,5330,,
234475,31261,,,1.0,silver_feedin,,True,,,,5313,,
234540,96694,,,1.0,silver_feedin,,True,,,,5727,,
234542,114191,,,1.0,silver_feedin,,True,,,,4313,,
234565,131333,,,1.0,silver_feedin,,True,,,,5707,,
234702,118831,,,1.0,silver_feedin,,True,,,,5070,,
234762,123513,,,1.0,silver_feedin,,True,,,,5105,,
234766,56804,,,1.0,silver_feedin,,True,,,,5113,,
234821,127617,,,1.0,silver_feedin,,True,,,,5607,,
234867,115638,,,1.0,silver_feedin,,True,,,,5443,,
234933,168547,,,1.0,silver_feedin,,True,,,,5105,,
234940,147354,,,1.0,silver_feedin,,True,,,,4813,,
234942,162135,,,1.0,silver_feedin,,True,,,,5314,,
234973,150187,,,1.0,silver_feedin,,True,,,,4313,,
234976,164190,,,1.0,silver_feedin,,True,,,,5615,,
235049,124505,,,1.0,silver_feedin,,True,,,,5027,,
235091,98500,,,1.0,silver_feedin,,True,,,,5225,,
235124,165291,,,1.0,silver_feedin,,True,,,,5615,,
235140,153116,,,1.0,silver_feedin,,True,,,,4303,,
235169,150080,,,1.0,silver_feedin,,True,,,,5078,,
235184,150069,,,1.0,silver_feedin,,True,,,,8962,,
235206,163528,,,1.0,silver_feedin,,True,,,,5504,,
235265,97466,,,1.0,silver_feedin,,True,,,,5522,,
235298,136847,,,1.0,silver_feedin,,True,,,,5607,,
235409,114660,,,1.0,silver_feedin,,True,,,,5522,,
235543,154701,,,1.0,silver_feedin,,True,,,,5107,,
235544,126643,,,1.0,silver_feedin,,True,,,,5027,,
235655,42101,,,1.0,silver_feedin,,True,,,,5105,,
235728,135915,,,1.0,silver_feedin,,True,,,,5316,,
235767,153257,,,1.0,silver_feedin,,True,,,,5725,,
235956,128100,,,1.0,silver_feedin,,True,,,,5620,,
235969,141693,,,1.0,silver_feedin,,True,,,,5745,,
236048,144285,,,1.0,silver_feedin,,True,,,,5707,,
236053,168393,,,1.0,silver_feedin,,True,,,,5724,,
236057,131423,,,1.0,silver_feedin,,True,,,,5504,,
236164,131074,,,1.0,silver_feedin,,True,,,,8967,,
236173,153304,,,1.0,silver_feedin,,True,,,,5614,,
236192,126313,,,1.0,silver_feedin,,True,,,,5504,,
236195,123393,,,1.0,silver_feedin,,True,,,,5504,,
236277,164176,,,1.0,silver_feedin,,True,,,,5445,,
236287,164166,,,1.0,silver_feedin,,True,,,,5445,,
236289,164162,,,1.0,silver_feedin,,True,,,,5445,,
236303,164159,,,1.0,silver_feedin,,True,,,,5445,,
236332,160511,,,1.0,silver_feedin,,True,,,,5445,,
236351,161649,,,1.0,silver_feedin,,True,,,,5445,,
236415,163039,,,1.0,silver_feedin,,True,,,,5445,,
236418,164171,,,1.0,silver_feedin,,True,,,,5445,,
236445,164160,,,1.0,silver_feedin,,True,,,,5445,,
236454,162397,,,1.0,silver_feedin,,True,,,,5445,,
236459,161648,,,1.0,silver_feedin,,True,,,,5445,,
236464,164174,,,1.0,silver_feedin,,True,,,,5445,,
236465,164157,,,1.0,silver_feedin,,True,,,,5445,,
236500,164630,,,1.0,silver_feedin,,True,,,,5445,,
236513,164633,,,1.0,silver_feedin,,True,,,,5445,,
236521,155225,,,1.0,silver_feedin,,True,,,,5445,,
236533,164161,,,1.0,silver_feedin,,True,,,,5445,,
236536,164168,,,1.0,silver_feedin,,True,,,,5445,,
236547,164629,,,1.0,silver_feedin,,True,,,,5445,,
236558,160853,,,1.0,silver_feedin,,True,,,,5445,,
236566,164169,,,1.0,silver_feedin,,True,,,,5445,,
236579,164388,,,1.0,silver_feedin,,True,,,,5445,,
236580,165732,,,1.0,silver_feedin,,True,,,,5445,,
236582,164167,,,1.0,silver_feedin,,True,,,,5445,,
236584,164175,,,1.0,silver_feedin,,True,,,,5445,,
236593,164163,,,1.0,silver_feedin,,True,,,,5445,,
236602,164156,,,1.0,silver_feedin,,True,,,,5445,,
236616,170424,,,1.0,silver_feedin,,True,,,,5445,,
236632,164172,,,1.0,silver_feedin,,True,,,,5445,,
236635,164173,,,1.0,silver_feedin,,True,,,,5445,,
236638,166754,,,1.0,silver_feedin,,True,,,,5445,,
236644,164170,,,1.0,silver_feedin,,True,,,,5445,,
236647,164631,,,1.0,silver_feedin,,True,,,,5445,,
236648,164165,,,1.0,silver_feedin,,True,,,,5445,,
236664,170427,,,1.0,silver_feedin,,True,,,,5445,,
236665,161250,,,1.0,silver_feedin,,True,,,,5445,,
236675,162846,,,1.0,silver_feedin,,True,,,,5445,,
236696,161249,,,1.0,silver_feedin,,True,,,,5445,,
236886,143462,,,1.0,silver_feedin,,True,,,,5607,,
236898,137713,,,1.0,silver_feedin,,True,,,,5313,,
237096,161359,,,1.0,silver_feedin,,True,,,,4312,,
237107,158931,,,1.0,silver_feedin,,True,,,,5076,,
237204,138201,,,1.0,silver_feedin,,True,,,,5443,,
237323,66203,,,1.0,silver_feedin,,True,,,,5105,,
237503,142481,,,1.0,silver_feedin,,True,,,,5027,,
237600,170408,,,1.0,silver_feedin,,True,,,,5724,,
237662,27229,,,1.0,silver_feedin,,True,,,,5113,,
237762,125534,,,1.0,silver_feedin,,True,,,,5506,,
237783,139652,,,1.0,silver_feedin,,True,,,,4813,,
237833,123398,,,1.0,silver_feedin,,True,,,,5622,,
237836,123397,,,1.0,silver_feedin,,True,,,,5622,,
237838,155088,,,1.0,silver_feedin,,True,,,,5619,,
237848,141980,,,1.0,silver_feedin,,True,,,,4805,,
237904,107947,,,1.0,silver_feedin,,True,,,,5506,,
238082,161053,,,1.0,silver_feedin,,True,,,,5607,,
238086,170409,,,1.0,silver_feedin,,True,,,,5724,,
238087,170410,,,1.0,silver_feedin,,True,,,,5724,,
238088,170411,,,1.0,silver_feedin,,True,,,,5724,,
238090,155191,,,1.0,silver_feedin,,True,,,,5724,,
238100,96815,,,1.0,silver_feedin,,True,,,,5733,,
238123,92906,,,1.0,silver_feedin,,True,,,,5726,,
238124,134850,,,1.0,silver_feedin,,True,,,,5306,,
238224,147890,,,1.0,silver_feedin,,True,,,,5617,,
238273,153018,,,1.0,silver_feedin,,True,,,,5332,,
238324,159096,,,1.0,silver_feedin,,True,,,,4312,,
238325,148321,,,1.0,silver_feedin,,True,,,,5072,,
238377,168336,,,1.0,silver_feedin,,True,,,,5306,,
238491,151534,,,1.0,silver_feedin,,True,,,,5426,,
238509,158923,,,1.0,silver_feedin,,True,,,,5306,,
238629,65517,,,1.0,silver_feedin,,True,,,,5467,,
238700,63768,,,1.0,silver_feedin,,True,,,,4310,,
238718,162068,,,1.0,silver_feedin,,True,,,,4324,,
238848,120330,,,1.0,silver_feedin,,True,,,,5105,,
238856,11928,,,1.0,silver_feedin,,True,,,,5044,,
238898,142723,,,1.0,silver_feedin,,True,,,,5076,,
238936,118682,,,1.0,silver_feedin,,True,,,,5443,,
238941,122629,,,1.0,silver_feedin,,True,,,,5235,,
238953,156422,,,1.0,silver_feedin,,True,,,,5075,,
239054,126274,,,1.0,silver_feedin,,True,,,,4313,,
239077,153252,,,1.0,silver_feedin,,True,,,,5707,,
239272,141575,,,1.0,silver_feedin,,True,,,,5605,,
239355,153245,,,1.0,silver_feedin,,True,,,,5304,,
239481,107957,,,1.0,silver_feedin,,True,,,,5745,,
239491,151094,,,1.0,silver_feedin,,True,,,,5727,,
239555,165337,,,1.0,silver_feedin,,True,,,,4313,,
239558,147259,,,1.0,silver_feedin,,True,,,,5074,,
239559,63000,,,1.0,silver_feedin,,True,,,,5443,,
239561,121147,,,1.0,silver_feedin,,True,,,,5727,,
239581,131639,,,1.0,silver_feedin,,True,,,,4813,,
240000,144418,,,1.0,silver_feedin,,True,,,,4325,,
240038,95292,,,1.0,silver_feedin,,True,,,,5706,,
240064,37943,,,1.0,silver_feedin,,True,,,,5330,,
240085,151472,,,1.0,silver_feedin,,True,,,,5027,,
240117,92273,,,1.0,silver_feedin,,True,,,,5426,,
240159,135680,,,1.0,silver_feedin,,True,,,,5272,,
240222,153217,,,1.0,silver_feedin,,True,,,,5314,,
240402,148443,,,1.0,silver_feedin,,True,,,,4310,,
240407,107590,,,1.0,silver_feedin,,True,,,,5622,,
240419,165296,,,1.0,silver_feedin,,True,,,,4317,,
240441,170817,,,1.0,silver_feedin,,True,,,,4315,,
